Prop ID,Prop Name,Prop City,Live Date,RM,PM,Total Inventory,Avali,Inv Status,Head,MTD - FH Occ,Jan-2026 Ach ADR,STLM ADR,Feb-2026 MTD ADR,LM Vs CM ADR MTD,STLM,Feb-2026 MTD Rev,LM Vs CM MTD,Jan-2026 Ach Rev,Monthly Target,Monthly RR,Achievement,Target delta,Grid Status,MTD CTF,Bucket,CM Pricing Forms Count,L30D Pricing Forms Count,Days Since Last Pricing Form,MM,City Tag,Set,CAT
1044907,FabHotel South Paradise,New Delhi,29-Oct-2025,Aditya,Keshav Gauba,10,0,Churned,Arun Biyani,0.00%,1553.8,1465,#DIV/0!,-,0.01,0,-100.0% ▼,0.08,0,0,-,0,No Grid,,0-10%,#N/A,,,Chittaranjan Park,Metro,PostSet,Category C
1044911,FabHotel Silver Star,Pune,29-Oct-2025,Simpi,Keshav Gauba,18,0,SoldOut,Arun Biyani,0.00%,1478.1,1711,#DIV/0!,-,0.03,0,-100.0% ▼,0.18,0.82,0,0.00%,-0.82,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,1,2,8,Katraj,Metro,PostSet,Category B
1044917,FabHotel The Elegant,Meerut,29-Oct-2025,Sanskar,Keshav Gauba,15,0,SoldOut,Arun Biyani,0.00%,1861.7,1776,#DIV/0!,-,0.04,0,-100.0% ▼,0.17,0.81,0,0.00%,-0.81,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,1,3,8,Meerut City Junction,#N/A,PostSet,Category B
1044918,FabHotel Moon Stay Inn,Hyderabad,29-Oct-2025,Newton,Keshav Gauba,15,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Hitech City,Metro,PostSet,Category B
1045645,Via Rush Inn,Hyderabad,29-Oct-2025,Newton,Keshav Gauba,20,20,Live,Arun Biyani,0.00%,1326.6,1271.4,1251,-1.6% ▼,0.32,0.69,116.5% ▲,1.22,0.81,1.93,237.85%,1.12,No Grid,,0-10%,0,2,18,,Metro,PostSet,Category B
1045664,FabHotel Balaji I,Bangalore,29-Oct-2025,Dev Raj,Keshav Gauba,14,0,Churned,Arun Biyani,0.00%,1173.3,1179.6,#DIV/0!,-,0.13,0,-100.0% ▼,0.15,0,0,-,0,Live,,0-10%,#N/A,,,Global Village,Metro,PostSet,Category C
1045667,FabHotel Kanchan Palace,New Delhi,29-Oct-2025,Aditya,Keshav Gauba,15,15,Live,Arun Biyani,0.00%,1467.6,1672.3,1892.3,13.2% ▲,0.05,0.51,918.4% ▲,0.25,0.48,1.43,298.03%,0.95,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,0,1,15,Dwarka Sector 9 Metro Station,Metro,PostSet,Category C
1045669,FabHotel Sai Executive,Pune,29-Oct-2025,Simpi,Keshav Gauba,15,0,SoldOut,Arun Biyani,0.00%,1276,1268,#DIV/0!,-,0.04,0,-100.0% ▼,0.06,0,0,-,0,No Grid,,0-10%,0,1,22,Warje,Metro,PostSet,Category C
1045672,Via Kanak Executive,Pune,29-Oct-2025,Simpi,Keshav Gauba,18,18,Live,Arun Biyani,0.00%,1341.4,1456,1461.8,0.4% ▲,0.04,0.06,33.9% ▲,0.32,0.65,0.16,25.19%,-0.49,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,3,7,1,,Metro,PostSet,Category B
1045673,FabHotel Akki Residency,Noida,29-Oct-2025,Sanskar,Keshav Gauba,20,20,Live,Arun Biyani,0.00%,1156.7,1198.8,977.5,-18.5% ▼,0.1,0.02,-79.6% ▼,0.13,0.39,0.05,14.04%,-0.34,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,1,3,1,"Sector 66, Noida, Uttar Pradesh",Business,PostSet,Category C
1045682,FabHotel Highway Pride,Jaipur,29-Oct-2025,Mayank,Keshav Gauba,20,20,Live,Arun Biyani,0.00%,1344,1501,1759,17.2% ▲,0.23,0.07,-68.7% ▼,0.35,0.48,0.2,41.04%,-0.28,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,0,2,20,Ajmer Road,Leisure,PostSet,Category C
1045687,FabHotel Sunshine Inn,Lucknow,29-Oct-2025,Harsh Gupta,Keshav Gauba,14,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,Live,,0-10%,#N/A,,,Amity University,Business,PostSet,Category C
1014226,FabHotel The Hudco Grand,Patna,31-Oct-2025,Harsh Gupta,Keshav Gauba,13,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,Boring Road,Business,PostSet,Category C
1044876,FabHotel Ravana Kottai,Chennai,31-Oct-2025,Newton,Keshav Gauba,10,0,Churned,Arun Biyani,0.00%,1616,1616,#DIV/0!,-,0.03,0,-100.0% ▼,0.03,0,0,-,0,Live,,0-10%,#N/A,,,Ekkattuthangal Metro Station,Metro,PostSet,Category B
1044877,Via Ashirwad,Lucknow,31-Oct-2025,Harsh Gupta,Keshav Gauba,15,15,Live,Arun Biyani,0.00%,971,#DIV/0!,#DIV/0!,-,0,0,-,0.03,0.28,0,0.00%,-0.28,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,1,1,8,,Business,PostSet,Category C
1044887,FabHotel B Town,Mumbai,31-Oct-2025,Mayank,Keshav Gauba,10,10,Live,Arun Biyani,0.00%,1746.5,2086.9,1770.8,-15.1% ▼,0.15,0.41,178.8% ▲,1.43,0.83,1.14,137.40%,0.31,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,0,1,20,Mhada,Metro,PostSet,Category B
1045647,FabHotel TP Suites,New Delhi,30-Oct-2025,Aditya,Keshav Gauba,22,22,Live,Arun Biyani,0.00%,1024.3,#DIV/0!,1182.9,-,0,0.11,-,0.03,0.6,0.3,49.68%,-0.3,No Grid,,0-10%,0,2,20,Mahipalpur,Metro,PostSet,Category B
1045650,FabHotel Charvi Reemz,Goa,31-Oct-2025,Vipin Verma,Arun Dagar,10,10,Live,Arun Biyani,0.00%,3930.3,3930,#DIV/0!,-,0.16,0,-100.0% ▼,0.51,0.36,0,0.00%,-0.36,Gradual Price Increase,,0-10%,1,2,2,Anjuna,Leisure,PreSet,Category C
1045655,FabHotel Outstay,Mumbai,31-Oct-2025,Mayank,Keshav Gauba,50,50,Live,Arun Biyani,0.00%,4074.3,3229.8,4603.1,42.5% ▲,0.29,0.78,169.2% ▲,4.07,1.5,2.19,146.07%,0.69,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,0,2,20,Palm Beach Road,Metro,PostSet,Category A
1045656,Via Capitol Square,Jaipur,31-Oct-2025,Mayank,Keshav Gauba,17,14,Live,Arun Biyani,0.00%,1406.8,1406.8,#DIV/0!,-,0.08,0,-100.0% ▼,0.08,0.55,0,0.00%,-0.55,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,0,1,20,,Leisure,PostSet,Category C
1045661,FabHotel Classic Holidays LEC,Jaipur,30-Oct-2025,Mayank,Keshav Gauba,19,0,Churned,Arun Biyani,0.00%,1704,1704,#DIV/0!,-,0.05,0,-100.0% ▼,0.05,0,0,-,0,No Grid,,0-10%,#N/A,,,Shyam Nagar,Leisure,PostSet,Category C
1045662,FabHotel KGF,Kolkata,31-Oct-2025,Rohit Yadav,Ashish Kumar,17,17,Live,Arun Biyani,0.00%,1550.5,2258,2290.7,1.4% ▲,0.05,0.07,52.2% ▲,0.47,0.35,0.19,54.98%,-0.16,No Grid,,0-10%,1,3,6,Park Circus,Metro,PreSet,Category B
1045663,Via Tanishq,Nashik,30-Oct-2025,Simpi,Keshav Gauba,10,0,SoldOut,Arun Biyani,0.00%,1402.4,1420.8,#DIV/0!,-,0.07,0,-100.0% ▼,0.11,0,0,-,0,No Grid,,0-10%,0,1,22,,Pilgrim,PostSet,Category B
1045665,FabHotel Pristine,Pune,31-Oct-2025,Simpi,Keshav Gauba,12,12,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,Live,,0-10%,#N/A,,,Kharadi,Metro,PostSet,Category B
1045666,FabHotel Sri Balaji Grand,Hyderabad,31-Oct-2025,Newton,Keshav Gauba,21,17,Live,Arun Biyani,0.00%,1324,1320,1396.4,5.8% ▲,0.04,0.32,711.0% ▲,0.32,1.05,0.9,85.65%,-0.15,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,0,1,18,Nagole,Metro,PostSet,Category B
1045670,Via Paradise Stay Inn,Pune,30-Oct-2025,Simpi,Keshav Gauba,14,14,Live,Arun Biyani,0.00%,1404.9,1431,1301.7,-9.0% ▼,0.01,0.04,172.9% ▲,0.15,0.63,0.11,17.36%,-0.52,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,1,2,8,,Metro,PostSet,Category B
1045674,FabHotel Hari Residency,Haridwar,30-Oct-2025,Vibhor Agarwal,Ashish Kumar,24,24,Live,Arun Biyani,0.00%,1097,#DIV/0!,1111,-,0,0.01,-,0.01,0.15,0.03,20.74%,-0.12,No Grid,,0-10%,1,5,7,Bhoopatwala,Pilgrim,PreSet,Category C
1045684,FabHotel The Sky,Goa,31-Oct-2025,Abhijeet Yadav,Keshav Gauba,10,10,Live,Arun Biyani,0.00%,1594.3,1290.3,1442,11.8% ▲,0.27,0.29,6.4% ▲,1.56,0.36,0.81,224.30%,0.45,No Grid,,0-10%,18,32,0,Calangute,Leisure,PostSet,Category C
1045685,FabHotel The Param Continental,New Delhi,30-Oct-2025,Aditya,Keshav Gauba,30,0,Churned,Arun Biyani,0.00%,1599,1599,#DIV/0!,-,0.02,0,-100.0% ▼,0.02,0,0,-,0,No Grid,,0-10%,#N/A,,,Libaspur,Metro,PostSet,Category B
1045689,FabHotel Corporate Prime Inactive,Gurgaon,30-Oct-2025,Sanskar,Keshav Gauba,16,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,Churned,,0-10%,#N/A,,,DLF Phase 4,Metro,PostSet,Category A
1045690,FabHotel Samanta,Kolkata,30-Oct-2025,Akhlesh,Keshav Gauba,9,7,Live,Arun Biyani,0.00%,1532.7,1226.7,1709,39.3% ▲,0.07,0.07,-7.1% ▼,0.38,0.36,0.19,53.17%,-0.17,No Grid,,0-10%,0,2,13,Bidhannagar,Metro,PostSet,Category C
1045710,FabHotel Dream Inn I Inactive,Mumbai,30-Oct-2025,Vipin Verma,Arun Dagar,18,0,Churned,Arun Biyani,0.00%,1467.4,1467.4,#DIV/0!,-,0.26,0,-100.0% ▼,0.26,0,0,-,0,No Grid,,0-10%,#N/A,,,Andheri East,Metro,PreSet,Category C
1045712,FabHotel Delight Inn,Pune,30-Oct-2025,Simpi,Keshav Gauba,10,10,Live,Arun Biyani,0.00%,1676,1556,1324,-14.9% ▼,0.06,0.01,-78.7% ▼,0.13,0.57,0.04,6.50%,-0.53,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,0,1,17,Ranjangaon,Metro,PostSet,Category C
1045714,FabHotel Lake View I,Vadodara,30-Oct-2025,Simpi,Keshav Gauba,10,0,Churned,Arun Biyani,0.00%,2750.3,2750.3,#DIV/0!,-,0.19,0,-100.0% ▼,0.19,0,0,-,0,Live,,0-10%,#N/A,,,Harni,Business,PostSet,Category C
1046650,FabHotel Pooja Residency,Gurgaon,31-Oct-2025,Sanskar,Keshav Gauba,15,15,Live,Arun Biyani,0.00%,1653.9,1877,1457.4,-22.4% ▼,0.02,0.12,521.2% ▲,0.12,0.86,0.33,37.96%,-0.53,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,3,6,0,Sector 45,Metro,PostSet,Category B
1046651,FabHotel Tanvi Grand,Visakhapatnam,30-Oct-2025,Newton,Keshav Gauba,26,16,Live,Arun Biyani,0.00%,1304.5,1131.6,1119.3,-1.1% ▼,0.15,0.07,-54.3% ▼,0.98,0.91,0.19,20.66%,-0.72,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,0,2,18,Daba Gardens,Business,PostSet,Category B
1046653,FabHotel Gross Empire,New Delhi,30-Oct-2025,Aditya,Keshav Gauba,21,0,Churned,Arun Biyani,0.00%,1212,1212,#DIV/0!,-,0.02,0,-100.0% ▼,0.02,0,0,-,0,No Grid,,0-10%,#N/A,,,Mahipalpur,Metro,PostSet,Category B
1046656,Via RS Grand Inn,Hyderabad,30-Oct-2025,Newton,Keshav Gauba,16,0,Churned,Arun Biyani,0.00%,952.4,1042.5,#DIV/0!,-,0.06,0,-100.0% ▼,0.29,0,0,-,0,Live,,0-10%,#N/A,,,,Metro,PostSet,Category B
1046658,FabHotel Vedika,Kolkata,31-Oct-2025,Akhlesh,Keshav Gauba,12,0,Churned,Arun Biyani,0.00%,968.5,968.5,#DIV/0!,-,0.02,0,-100.0% ▼,0.02,0,0,-,0,Live,,0-10%,#N/A,,,Ruby,Metro,PostSet,Category C
1046667,FabHotel Sunrise Residency Sakinaka,Mumbai,31-Oct-2025,Mayank,Keshav Gauba,15,0,Churned,Arun Biyani,0.00%,2043,2043,#DIV/0!,-,0.12,0,-100.0% ▼,0.12,0,0,-,0,Live,,0-10%,#N/A,,,Sakinaka,Metro,PostSet,Category B
1046670,Via RK Exclusive,Pune,31-Oct-2025,Simpi,Keshav Gauba,15,0,SoldOut,Arun Biyani,0.00%,1164.6,1351.5,#DIV/0!,-,0.05,0,-100.0% ▼,0.13,0,0,-,0,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,0,1,25,,Metro,PostSet,Category C
1047852,FabHotel UK House Residency,Gurgaon,31-Oct-2025,Sanskar,Keshav Gauba,15,0,Churned,Arun Biyani,0.00%,1575,1575,#DIV/0!,-,0.09,0,-100.0% ▼,0.09,0,0,-,0,Live,,0-10%,#N/A,,,Sector 53,Metro,PostSet,Category C
1047854,FabHotel Asha Inn,Kolkata,31-Oct-2025,Akhlesh,Keshav Gauba,10,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,Live,,0-10%,#N/A,,,Newtown,Metro,PostSet,Category C
1047855,FabHotel Ramraj Inn,Aurangabad Maharashtra,31-Oct-2025,Simpi,Keshav Gauba,15,0,Churned,Arun Biyani,0.00%,1081.4,1081.4,#DIV/0!,-,0.12,0,-100.0% ▼,0.12,0,0,-,0,Live,,0-10%,#N/A,,,Shendra Kamangar,Business,PostSet,Category C
1047859,FabHotel The Dream Inn,Faridabad,31-Oct-2025,Sanskar,Keshav Gauba,14,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,Live,,0-10%,#N/A,,,Sector 43,Business,PostSet,Category C
1047860,FabHotel Kohinoor Plaza,Aurangabad Maharashtra,31-Oct-2025,Simpi,Keshav Gauba,29,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,SoldOut,,0-10%,#N/A,,,Nirala Bazar,Business,PostSet,Category A
1047862,FabHotel Pink Haveli,Jaipur,31-Oct-2025,Mayank,Keshav Gauba,16,0,Churned,Arun Biyani,0.00%,1343,1343,#DIV/0!,-,0.01,0,-100.0% ▼,0.01,0,0,-,0,Live,,0-10%,#N/A,,,Sanganer,Leisure,PostSet,Category C
1047863,Via Blissful Stays,Mumbai,31-Oct-2025,Mayank,Keshav Gauba,10,10,Live,Arun Biyani,0.00%,2149.4,1938,1886.8,-2.6% ▼,0.43,0.51,19.5% ▲,1.14,0.96,1.43,148.59%,0.47,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,1,2,8,,Metro,PostSet,Category B
1047865,FabHotel Akki Residency 66,Noida,31-Oct-2025,Sanskar,Keshav Gauba,20,0,SoldOut,Arun Biyani,0.00%,965,951.8,#DIV/0!,-,0.19,0,-100.0% ▼,0.2,0,0,-,0,No Grid,,0-10%,0,1,26,Sector 66,Business,PostSet,Category C
1047866,Via Golden Inn I,Bangalore,31-Oct-2025,Dev Raj,Keshav Gauba,15,15,Live,Arun Biyani,0.00%,1060.1,1095.1,#DIV/0!,-,0.11,0,-100.0% ▼,0.17,0.6,0,0.00%,-0.6,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,0,0,45,,Metro,PostSet,Category B
1047867,FabHotel Kalka Residency,New Delhi,31-Oct-2025,Aditya,Keshav Gauba,8,8,Live,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,0,0,46,Kalkaji,Metro,PostSet,Category C
1047871,FabHotel Arsh Executive Inn,Mumbai,31-Oct-2025,Mayank,Keshav Gauba,22,20,Live,Arun Biyani,0.00%,1499.3,1298.5,1409.8,8.6% ▲,0.17,0.24,42.0% ▲,0.75,1.43,0.67,46.93%,-0.76,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,0,3,14,Dombivli East,Metro,PostSet,Category B
1047874,FabHotel Red Pepper,Faridabad,31-Oct-2025,Sanskar,Keshav Gauba,18,0,Churned,Arun Biyani,0.00%,1366.7,1401,#DIV/0!,-,0.01,0,-100.0% ▼,0.1,0,0,-,0,Live,,0-10%,#N/A,,,New Industrial Town,Business,PostSet,Category C
1047876,FabHotel Impression,New Delhi,31-Oct-2025,Aditya,Keshav Gauba,9,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,Live,,0-10%,#N/A,,,Wazirabad,Metro,PostSet,Category C
1047877,Via Upasna In The Wilds,Goa,31-Oct-2025,Dev Raj,Keshav Gauba,14,14,Live,Arun Biyani,0.00%,2746.9,2828,#DIV/0!,-,0.03,0,-100.0% ▼,0.19,1.04,0,0.00%,-1.04,No Grid,,0-10%,1,9,8,,Leisure,PostSet,Category B
1046659,FabHotel BNS Comforts,Bangalore,3-Nov-2025,Dev Raj,Keshav Gauba,17,17,Live,Arun Biyani,0.00%,1442.7,1475.7,1639.6,11.1% ▲,0.28,0.49,75.4% ▲,0.59,0.76,1.38,181.22%,0.62,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,0,1,27,Bannerghatta,Metro,PostSet,Category B
1045692,FabHotel Shri Vishwanath,Varanasi,7-Nov-2025,Harsh Gupta,Keshav Gauba,12,10,Live,Arun Biyani,0.00%,2164.4,3468,3298,-4.9% ▼,0.03,0.03,-4.9% ▼,0.17,0.39,0.09,23.68%,-0.3,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,0,3,13,Luxa Road,Pilgrim,PostSet,Category C
1046669,FabHotel Dream Nest,Hyderabad,7-Nov-2025,Newton,Keshav Gauba,40,40,Live,Arun Biyani,0.00%,1319.7,1434.2,1247.4,-13.0% ▼,0.33,0.49,47.5% ▲,1.35,1.23,1.36,110.74%,0.13,No Grid,,0-10%,0,2,18,Madhapur,Metro,PostSet,Category B
1047873,FabHotel Badal Inn,New Delhi,6-Nov-2025,Aditya,Keshav Gauba,15,15,Live,Arun Biyani,0.00%,1692.4,1872.2,1711.3,-8.6% ▼,0.09,0.36,283.9% ▲,0.34,0.79,1.01,127.37%,0.22,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,0,2,20,Safdarjung Enclave,Metro,PostSet,Category B
1050026,FabHotel Golden Heights,Pune,7-Nov-2025,Simpi,Keshav Gauba,16,16,Live,Arun Biyani,0.00%,1328.3,1210.6,1371.1,13.3% ▲,0.17,0.29,69.9% ▲,0.69,0.55,0.81,146.58%,0.26,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,1,2,8,Hinjawadi,Metro,PostSet,Category B
1050028,FabHotel High Rise Suites,Bangalore,5-Nov-2025,Dev Raj,Keshav Gauba,30,0,Churned,Arun Biyani,0.00%,1736.3,1736.3,#DIV/0!,-,0.05,0,-100.0% ▼,0.05,0,0,-,0,Live,,0-10%,#N/A,,,Marathahalli,Metro,PostSet,Category B
1053741,FabHotel Johri Regency,Bhopal,7-Nov-2025,Harsh Gupta,Keshav Gauba,35,0,Churned,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0,0,-,0,No Grid,,0-10%,#N/A,,,New Market,Business,PostSet,Category B
1053742,FabHotel New R Inn,Prayagraj,5-Nov-2025,Harsh Gupta,Keshav Gauba,10,9,Live,Arun Biyani,0.00%,1230.6,1227.6,#DIV/0!,-,0.09,0,-100.0% ▼,0.3,0,0,-,0,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,0,0,35,Civil Lines,Pilgrim,PostSet,Category C
1053743,FabHotel Seven Seas,Pune,5-Nov-2025,Shubham Verma,Arun Dagar,12,0,Churned,Arun Biyani,0.00%,1166.9,1095,#DIV/0!,-,0.01,0,-100.0% ▼,0.6,0.57,0,0.00%,-0.57,No Grid,,0-10%,#N/A,,,Pimpri-Chinchwad,Metro,PreSet,Category C
1053744,FabHotel Suncity,Vijayawada,5-Nov-2025,Newton,Keshav Gauba,25,25,Live,Arun Biyani,0.00%,1834.5,1657,1718.6,3.7% ▲,0.12,0.09,-25.9% ▼,0.28,0.64,0.24,37.59%,-0.4,No Grid,,0-10%,0,2,18,Mogalarajapuram Caves,Business,PostSet,Category B
1054983,FabHotel Casa Royal Residency,Mumbai,6-Nov-2025,Mayank,Keshav Gauba,23,23,Live,Arun Biyani,0.00%,3392,2752.1,3297.7,19.8% ▲,1.73,2.34,35.0% ▲,5.77,0.37,6.56,1771.83%,6.19,No Grid,,0-10%,1,3,9,Goregaon West,Metro,PostSet,Category A
1054985,FabHotel Signor,Indore,7-Nov-2025,Abhishek Asthana,Arun Dagar,15,15,Live,Arun Biyani,0.00%,1658.3,1671.5,1517.7,-9.2% ▼,0.64,0.33,-47.4% ▼,1.84,1.3,0.93,71.91%,-0.37,No Grid,,0-10%,3,7,2,Indore Airport,Business,PreSet,Category B
1056237,FabHotel Upstream Mysore Road,Bangalore,7-Nov-2025,Dev Raj,Keshav Gauba,30,30,Live,Arun Biyani,0.00%,1606.7,1751,1434.9,-18.1% ▼,0.02,0.13,637.5% ▲,0.47,1.26,0.36,28.70%,-0.9,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,1,1,6,Mysore Road,Metro,PostSet,Category A
1059050,FabHotel JMS Residency,Dehradun,10-Nov-2025,Akhlesh,Keshav Gauba,7,7,Live,Arun Biyani,0.00%,1552.8,1720,1176,-31.6% ▼,0.03,0.01,-65.8% ▼,0.08,0.2,0.03,16.46%,-0.17,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,0,0,43,GMS Road,Leisure,PostSet,Category C
1059056,FabHotel Raas Plaza,Kanpur,10-Nov-2025,Harsh Gupta,Keshav Gauba,10,9,Live,Arun Biyani,0.00%,1358.5,1435,1281.7,-10.7% ▼,0.06,0.08,34.0% ▲,0.16,0.28,0.22,76.90%,-0.06,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,0,1,22,Kalyanpur,Business,PostSet,Category C
1059059,Via Mishti Palace,Indore,10-Nov-2025,Harsh Gupta,Keshav Gauba,13,13,Live,Arun Biyani,0.00%,#DIV/0!,#DIV/0!,#DIV/0!,-,0,0,-,0,0.3,0,0.00%,-0.3,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,0,1,23,,Business,PostSet,Category C
1059061,FabHotel Ceerock,Bhopal,10-Nov-2025,Harsh Gupta,Keshav Gauba,9,9,Live,Arun Biyani,0.00%,1145.3,1105,988,-10.6% ▼,0.01,0.02,78.8% ▲,0.05,0.2,0.06,27.66%,-0.14,PRICE_DECREASE_10_PERCENT_3PM,,0-10%,0,1,14,Bairagarh,Business,PostSet,Category C
1059067,Via Simba Resort,Goa,10-Nov-2025,Dev Raj,Keshav Gauba,20,11,Live,Arun Biyani,0.00%,1710.2,#DIV/0!,1745.7,-,0,0.19,-,0.91,1.26,0.54,42.67%,-0.72,No Grid,,0-10%,3,6,5,,Leisure,PostSet,Category A
1059068,FabHotel Elvilla I,New Delhi,10-Nov-2025,Harsh Gupta,Keshav Gauba,16,0,SoldOut,Arun Biyani,0.00%,2328,2237.9,2516.4,12.4% ▲,0.27,0.4,49.9% ▲,1.75,0.9,1.13,125.26%,0.23,No Grid,,0-10%,0,3,13,Rajouri Garden,Metro,PostSet,Category B
1059823,FabHotel Saineel,Mumbai,11-Nov-2025,Vipin Verma,Arun Dagar,9,9,Live,Arun Biyani,0.00%,2377,2322.2,2661.2,14.6% ▲,0.33,0.32,-1.8% ▼,0.45,0.38,0.89,235.30%,0.51,No Grid,,0-10%,2,5,2,Juhu,Metro,PreSet,Category B
1059824,FabHotel Casa Grand Himayathnagar,Hyderabad,12-Nov-2025,Newton,Keshav Gauba,29,29,Live,Arun Biyani,0.00%,1467.6,1597,1490.5,-6.7% ▼,0.14,0.61,325.2% ▲,0.48,0.96,1.71,178.24%,0.75,No Grid,,0-10%,1,4,2,Himayath Nagar,Metro,PostSet,Category B
1059825,FabHotel Eraya,Varanasi,11-Nov-2025,Harsh Gupta,Keshav Gauba,15,15,Live,Arun Biyani,0.00%,1953.5,#DIV/0!,1419,-,0,0.03,-,0.35,0.52,0.08,15.28%,-0.44,No Grid,,0-10%,1,5,6,Nagwa,Pilgrim,PostSet,Category B
1059827,FabHotel Victoria Grand,Hyderabad,11-Nov-2025,Newton,Keshav Gauba,40,40,Live,Arun Biyani,0.00%,1100.6,1278.7,1137.3,-11.1% ▼,0.04,0.14,255.8% ▲,0.61,1.26,0.38,30.33%,-0.88,No Grid,,0-10%,1,3,8,Kothapet,Metro,PostSet,Category A
1059829,FabHotel Casa Grand Nacharam,Hyderabad,11-Nov-2025,Newton,Keshav Gauba,29,26,Live,Arun Biyani,0.00%,1549.3,1420.5,1408.9,-0.8% ▼,0.2,0.42,112.5% ▲,1.16,0.99,1.18,119.55%,0.19,No Grid,,0-10%,0,2,17,Nacharam,Metro,PostSet,Category B
1059830,FabHotel Apple,Indore,11-Nov-2025,Harsh Gupta,Keshav Gauba,15,15,Live,Arun Biyani,0.00%,1779.2,#DIV/0!,1508.5,-,0,0.03,-,0.11,0.53,0.08,15.94%,-0.45,No Grid,,0-10%,0,2,20,Sukhliya,Business,PostSet,Category B
1059831,FabHotel Capital Inn,Indore,11-Nov-2025,Harsh Gupta,Keshav Gauba,21,21,Live,Arun Biyani,0.00%,1907.6,1706.2,1277,-25.2% ▼,0.09,0.08,-10.2% ▼,0.32,0.63,0.21,34.05%,-0.42,No Grid,,0-10%,0,2,19,Nipania,Business,PostSet,Category B
1059845,FabHotel Dream Inn Mogappair East,Chennai,12-Nov-2025,Newton,Keshav Gauba,10,8,Live,Arun Biyani,0.00%,1779.7,1979.4,1730.2,-12.6% ▼,0.24,0.17,-27.2% ▼,0.75,0.67,0.48,72.31%,-0.19,No Grid,,0-10%,0,1,17,Mogappair East,Metro,PostSet,Category B
1059846,Via Stay Land,Mumbai,11-Nov-2025,Mayank,Keshav Gauba,11,10,Live,Arun Biyani,0.00%,2611.2,2185.5,3161,44.6% ▲,0.24,0.54,123.5% ▲,1.62,1.05,1.5,143.30%,0.45,No Grid,,0-10%,0,5,13,,Metro,PostSet,Category B
1059849,FabHotel Dev Palace I,New Delhi,12-Nov-2025,Aditya,Keshav Gauba,16,16,Live,Arun Biyani,0.00%,1864.8,1737,1958.2,12.7% ▲,0.02,0.12,576.4% ▲,0.07,0.58,0.33,56.72%,-0.25,No Grid,,0-10%,1,3,1,Pitampura,Metro,PostSet,Category B
